DemandRegion,Product,ShipmentSize,ServiceLevel,Period,DemandBundle,AmountDemanded,SolverInclude
ST_32477_FD_KY_Brodhead_40409,FD,Outbound,FDS_SVC,Peak_2021,ST_32477_FD_KY_Brodhead_40409,1013,Yes
ST_32479_FD_TX_Early_76802,FD,Outbound,FDS_SVC,Peak_2021,ST_32479_FD_TX_Early_76802,1107,Yes
ST_3247_DT_MI_Farmington_48336-4418,DT,Outbound,DTR_SVC,Peak_2021,ST_3247_DT_MI_Farmington_48336-4418,2209,Yes
ST_32484_FD_VA_Dublin_24084,FD,Outbound,FDS_SVC,Peak_2021,ST_32484_FD_VA_Dublin_24084,1661,Yes
ST_32487_FD_MD_Camp Springs_20748,FD,Outbound,FDS_SVC,Peak_2021,ST_32487_FD_MD_Camp Springs_20748,98,Yes
ST_32489_FD_TX_Longview_75604,FD,Outbound,FDS_SVC,Peak_2021,ST_32489_FD_TX_Longview_75604,1107,Yes
ST_3248_DT_MI_Plainwell_49080-1180,DT,Outbound,DTR_SVC,Peak_2021,ST_3248_DT_MI_Plainwell_49080-1180,2043,Yes
ST_32490_FD_MO_St Louis_63132,FD,Outbound,FDS_SVC,Peak_2021,ST_32490_FD_MO_St Louis_63132,1366,Yes
ST_32497_FD_TX_San Augustine_75972-1711,FD,Outbound,FDS_SVC,Peak_2021,ST_32497_FD_TX_San Augustine_75972-1711,1107,Yes
ST_32499_FD_UT_Payson_84651,FD,Outbound,FDS_SVC,Peak_2021,ST_32499_FD_UT_Payson_84651,492,Yes
ST_3249_DT_TX_Big Spring_79720-6552,DT,Outbound,DTR_SVC,Peak_2021,ST_3249_DT_TX_Big Spring_79720-6552,1565,Yes
ST_324_DT_NC_Raleigh_27604,DT,Outbound,DTR_SVC,Peak_2021,ST_324_DT_NC_Raleigh_27604,1326,Yes
ST_3250_DT_TX_Sugar Land_77479-6682,DT,Outbound,DTR_SVC,Peak_2021,ST_3250_DT_TX_Sugar Land_77479-6682,2402,Yes
ST_32510_FD_GA_Riverdale_30274,FD,Outbound,FDS_SVC,Peak_2021,ST_32510_FD_GA_Riverdale_30274,176,Yes
ST_3251_DT_MI_Houghton_49931-2488,DT,Outbound,DTR_SVC,Peak_2021,ST_3251_DT_MI_Houghton_49931-2488,1737,Yes
ST_3252_DT_OK_Bartlesville_74006-7614,DT,Outbound,DTR_SVC,Peak_2021,ST_3252_DT_OK_Bartlesville_74006-7614,3270,Yes
ST_3254_DT_MS_Gulfport_39507-3237,DT,Outbound,DTR_SVC,Peak_2021,ST_3254_DT_MS_Gulfport_39507-3237,2315,Yes
ST_3255_DT_CA_Monterey Park_91754-7219,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3255_DT_CA_Monterey Park_91754-7219,614,Yes
ST_3255_DT_CA_Monterey Park_91754-7219,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3255_DT_CA_Monterey Park_91754-7219,1633,Yes
ST_3256_DT_MA_Marlborough_01752-1840,DT,Outbound,DTR_SVC,Peak_2021,ST_3256_DT_MA_Marlborough_01752-1840,1632,Yes
ST_3257_DT_NY_North Tonawanda_14120-3233,DT,Outbound,DTR_SVC,Peak_2021,ST_3257_DT_NY_North Tonawanda_14120-3233,1942,Yes
ST_3258_DT_WA_Monroe_98272-2338,DT,Outbound,DTR_SVC,Peak_2021,ST_3258_DT_WA_Monroe_98272-2338,3013,Yes
ST_3259_DT_CA_Atwater_95301-2339,DT,Outbound,DTR_SVC,Peak_2021,ST_3259_DT_CA_Atwater_95301-2339,1959,Yes
ST_325_DT_AL_Troy_36081-3126,DT,Outbound,DTR_SVC,Peak_2021,ST_325_DT_AL_Troy_36081-3126,2512,Yes
ST_3260_DT_FL_Jacksonville_32256-7424,DT,Outbound,DTR_SVC,Peak_2021,ST_3260_DT_FL_Jacksonville_32256-7424,2384,Yes
ST_3261_DT_IL_Rockford_61101-9528,DT,Outbound,DTR_SVC,Peak_2021,ST_3261_DT_IL_Rockford_61101-9528,2480,Yes
ST_3262_DT_CA_Buena Park_90620-3207,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3262_DT_CA_Buena Park_90620-3207,536,Yes
ST_3262_DT_CA_Buena Park_90620-3207,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3262_DT_CA_Buena Park_90620-3207,1527,Yes
ST_3263_DT_NC_Leland_28451-4157,DT,Outbound,DTR_SVC,Peak_2021,ST_3263_DT_NC_Leland_28451-4157,2415,Yes
ST_3264_DT_KS_Overland Park_66223-2116,DT,Outbound,DTR_SVC,Peak_2021,ST_3264_DT_KS_Overland Park_66223-2116,1683,Yes
ST_3265_DT_NM_Las Vegas_87701,DT,Outbound,DTR_SVC,Peak_2021,ST_3265_DT_NM_Las Vegas_87701,2304,Yes
ST_3266_DT_MI_Lansing_48917-2460,DT,Outbound,DTR_SVC,Peak_2021,ST_3266_DT_MI_Lansing_48917-2460,2165,Yes
ST_3267_DT_OH_Lakewood_44107-3110,DT,Outbound,DTR_SVC,Peak_2021,ST_3267_DT_OH_Lakewood_44107-3110,2048,Yes
ST_3268_DT_NM_Gallup_87301-3333,DT,Outbound,DTR_SVC,Peak_2021,ST_3268_DT_NM_Gallup_87301-3333,4303,Yes
ST_3269_DT_MD_Hampstead_21074-1151,DT,Outbound,DTR_SVC,Peak_2021,ST_3269_DT_MD_Hampstead_21074-1151,1256,Yes
ST_326_DT_TN_Cookeville_38501-3727,DT,Outbound,DTR_SVC,Peak_2021,ST_326_DT_TN_Cookeville_38501-3727,2667,Yes
ST_3270_DT_OH_Rocky River_44116-1815,DT,Outbound,DTR_SVC,Peak_2021,ST_3270_DT_OH_Rocky River_44116-1815,1349,Yes
ST_3271_DT_NC_Reidsville_27320-7157,DT,Outbound,DTR_SVC,Peak_2021,ST_3271_DT_NC_Reidsville_27320-7157,2386,Yes
ST_3272_DT_TX_Seagoville_75159-1837,DT,Outbound,DTR_SVC,Peak_2021,ST_3272_DT_TX_Seagoville_75159-1837,1922,Yes
ST_3273_DT_MA_Chelsea_02150-1454,DT,Outbound,DTR_SVC,Peak_2021,ST_3273_DT_MA_Chelsea_02150-1454,2522,Yes
ST_3274_DT_NC_Pembroke_28372-7257,DT,Outbound,DTR_SVC,Peak_2021,ST_3274_DT_NC_Pembroke_28372-7257,1616,Yes
ST_3275_DT_CA_S San Francisco_94080-4402,DT,Outbound,DTR_SVC,Peak_2021,ST_3275_DT_CA_S San Francisco_94080-4402,7657,Yes
ST_3276_DT_NJ_Parlin_08859-1401,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3276_DT_NJ_Parlin_08859-1401,916,Yes
ST_3276_DT_NJ_Parlin_08859-1401,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3276_DT_NJ_Parlin_08859-1401,2489,Yes
ST_3277_DT_GA_Marietta_30062-0821,DT,Outbound,DTR_SVC,Peak_2021,ST_3277_DT_GA_Marietta_30062-0821,1825,Yes
ST_3278_DT_ND_Minot_58701-7659,DT,Outbound,DTR_SVC,Peak_2021,ST_3278_DT_ND_Minot_58701-7659,2206,Yes
ST_3279_DT_TX_Austin_78756-2003,DT,Outbound,DTR_SVC,Peak_2021,ST_3279_DT_TX_Austin_78756-2003,1831,Yes
ST_327_DT_KY_Lexington_40509-1308,DT,Outbound,DTR_SVC,Peak_2021,ST_327_DT_KY_Lexington_40509-1308,2670,Yes
ST_3280_DT_WI_Pewaukee_53072-5526,DT,Outbound,DTR_SVC,Peak_2021,ST_3280_DT_WI_Pewaukee_53072-5526,1793,Yes
ST_3281_DT_MA_Attleboro_02703-2360,DT,Outbound,DTR_SVC,Peak_2021,ST_3281_DT_MA_Attleboro_02703-2360,2329,Yes
ST_3282_DT_GA_Monroe_30655-3197,DT,Outbound,DTR_SVC,Peak_2021,ST_3282_DT_GA_Monroe_30655-3197,1701,Yes
ST_3283_DT_OH_Cincinnati_45248-1602,DT,Outbound,DTR_SVC,Peak_2021,ST_3283_DT_OH_Cincinnati_45248-1602,2781,Yes
ST_3284_DT_MI_Flint_48507-3321,DT,Outbound,DTR_SVC,Peak_2021,ST_3284_DT_MI_Flint_48507-3321,2408,Yes
ST_3285_DT_IL_Hazel Crest_60429-2304,DT,Outbound,DTR_SVC,Peak_2021,ST_3285_DT_IL_Hazel Crest_60429-2304,3201,Yes
ST_3286_DT_KY_Maysville_41056,DT,Outbound,DTR_SVC,Peak_2021,ST_3286_DT_KY_Maysville_41056,2012,Yes
ST_3287_DT_NJ_East Rutherford_07073-2133,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3287_DT_NJ_East Rutherford_07073-2133,925,Yes
ST_3287_DT_NJ_East Rutherford_07073-2133,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3287_DT_NJ_East Rutherford_07073-2133,2301,Yes
ST_3288_DT_WY_Casper_82601-4979,DT,Outbound,DTR_SVC,Peak_2021,ST_3288_DT_WY_Casper_82601-4979,2635,Yes
ST_3289_DT_FL_Jacksonville_32218-7235,DT,Outbound,DTR_SVC,Peak_2021,ST_3289_DT_FL_Jacksonville_32218-7235,2662,Yes
ST_328_DT_KY_Somerset_42501-2963,DT,Outbound,DTR_SVC,Peak_2021,ST_328_DT_KY_Somerset_42501-2963,1406,Yes
ST_3290_DT_NC_Apex_27502-3995,DT,Outbound,DTR_SVC,Peak_2021,ST_3290_DT_NC_Apex_27502-3995,1764,Yes
ST_3291_DT_GA_Lithonia_30058-4119,DT,Outbound,DTR_SVC,Peak_2021,ST_3291_DT_GA_Lithonia_30058-4119,2614,Yes
ST_3292_DT_GA_Augusta_30909-8201,DT,Outbound,DTR_SVC,Peak_2021,ST_3292_DT_GA_Augusta_30909-8201,1990,Yes
ST_3293_DT_KY_Lexington_40517-4034,DT,Outbound,DTR_SVC,Peak_2021,ST_3293_DT_KY_Lexington_40517-4034,2093,Yes
ST_3294_DT_TX_McKinney_75070-2234,DT,Outbound,DTR_SVC,Peak_2021,ST_3294_DT_TX_McKinney_75070-2234,2347,Yes
ST_3295_DT_OK_Idabel_74745-5202,DT,Outbound,DTR_SVC,Peak_2021,ST_3295_DT_OK_Idabel_74745-5202,1158,Yes
ST_3297_DT_ME_Waterville_04901-6007,DT,Outbound,DTR_SVC,Peak_2021,ST_3297_DT_ME_Waterville_04901-6007,2889,Yes
ST_3298_DT_AZ_Coolidge_85128-3214,DT,Outbound,DTR_SVC,Peak_2021,ST_3298_DT_AZ_Coolidge_85128-3214,1820,Yes
ST_3299_DT_OK_Muskogee_74401-3511,DT,Outbound,DTR_SVC,Peak_2021,ST_3299_DT_OK_Muskogee_74401-3511,2241,Yes
ST_329_DT_VA_Pulaski_24301-2920,DT,Outbound,DTR_SVC,Peak_2021,ST_329_DT_VA_Pulaski_24301-2920,1266,Yes
ST_33000_FD_TN_Nashville_37209,FD,Outbound,FDS_SVC,Peak_2021,ST_33000_FD_TN_Nashville_37209,1246,Yes
ST_3300_DT_PA_Philadelphia_19148-2801,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3300_DT_PA_Philadelphia_19148-2801,1148,Yes
ST_3300_DT_PA_Philadelphia_19148-2801,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3300_DT_PA_Philadelphia_19148-2801,2787,Yes
ST_3301_DT_IL_Fairview Heights_62208-0339,DT,Outbound,DTR_SVC,Peak_2021,ST_3301_DT_IL_Fairview Heights_62208-0339,2399,Yes
ST_3302_DT_MO_St. Louis_63128,DT,Outbound,DTR_SVC,Peak_2021,ST_3302_DT_MO_St. Louis_63128,2103,Yes
ST_3305_DT_OH_Fairfield_45014-1847,DT,Outbound,DTR_SVC,Peak_2021,ST_3305_DT_OH_Fairfield_45014-1847,2688,Yes
ST_3309_DT_OH_Cincinnati_45251,DT,Outbound,DTR_SVC,Peak_2021,ST_3309_DT_OH_Cincinnati_45251,2318,Yes
ST_3310_DT_MO_St Louis_63121,DT,Outbound,DTR_SVC,Peak_2021,ST_3310_DT_MO_St Louis_63121,1841,Yes
ST_3311_DT_MO_Columbia_65203-7632,DT,Outbound,DTR_SVC,Peak_2021,ST_3311_DT_MO_Columbia_65203-7632,2336,Yes
ST_3315_DT_MO_Joplin_64801-1612,DT,Outbound,DTR_SVC,Peak_2021,ST_3315_DT_MO_Joplin_64801-1612,3249,Yes
ST_3318_DT_KY_Paducah_42001-9158,DT,Outbound,DTR_SVC,Peak_2021,ST_3318_DT_KY_Paducah_42001-9158,2180,Yes
ST_331_DT_FL_Pembroke Pines_33024-6738,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_331_DT_FL_Pembroke Pines_33024-6738,1291,Yes
ST_331_DT_FL_Pembroke Pines_33024-6738,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_331_DT_FL_Pembroke Pines_33024-6738,2803,Yes
ST_3321_DT_OH_Cincinnati_45236-2322,DT,Outbound,DTR_SVC,Peak_2021,ST_3321_DT_OH_Cincinnati_45236-2322,2415,Yes
ST_3324_DT_TN_Madison_37115,DT,Outbound,DTR_SVC,Peak_2021,ST_3324_DT_TN_Madison_37115,1407,Yes
ST_3326_DT_TN_Nashville_37214-2149,DT,Outbound,DTR_SVC,Peak_2021,ST_3326_DT_TN_Nashville_37214-2149,1519,Yes
ST_3328_DT_KY_Louisville_40258,DT,Outbound,DTR_SVC,Peak_2021,ST_3328_DT_KY_Louisville_40258,2073,Yes
ST_3329_DT_KY_Louisville_40214-4330,DT,Outbound,DTR_SVC,Peak_2021,ST_3329_DT_KY_Louisville_40214-4330,2109,Yes
ST_332_DT_FL_Port Orange_32127-4922,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_332_DT_FL_Port Orange_32127-4922,605,Yes
ST_332_DT_FL_Port Orange_32127-4922,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_332_DT_FL_Port Orange_32127-4922,1392,Yes
ST_3331_DT_MO_Shrewsbury_63119,DT,Outbound,DTR_SVC,Peak_2021,ST_3331_DT_MO_Shrewsbury_63119,2205,Yes
ST_3334_DT_MO_Farmington_63640-3315,DT,Outbound,DTR_SVC,Peak_2021,ST_3334_DT_MO_Farmington_63640-3315,2349,Yes
ST_3335_DT_IL_Edwardsville_62025-2550,DT,Outbound,DTR_SVC,Peak_2021,ST_3335_DT_IL_Edwardsville_62025-2550,3407,Yes
ST_3336_DT_OH_Loveland_45140-7320,DT,Outbound,DTR_SVC,Peak_2021,ST_3336_DT_OH_Loveland_45140-7320,2004,Yes
ST_333_DT_VA_Norfolk_23503-1608,DT,Outbound,DTR_SVC,Peak_2021,ST_333_DT_VA_Norfolk_23503-1608,2205,Yes
ST_3347_DT_IL_Palatine_60074-2817,DT,Outbound,DTR_SVC,Peak_2021,ST_3347_DT_IL_Palatine_60074-2817,1899,Yes
ST_3349_DT_OH_Canton_44708-5424,DT,Outbound,DTR_SVC,Peak_2021,ST_3349_DT_OH_Canton_44708-5424,2570,Yes
ST_334_DT_TN_Kingsport_37660-2388,DT,Outbound,DTR_SVC,Peak_2021,ST_334_DT_TN_Kingsport_37660-2388,1985,Yes
ST_3350_DT_OH_Whitehall_43213,DT,Outbound,DTR_SVC,Peak_2021,ST_3350_DT_OH_Whitehall_43213,3286,Yes
ST_3352_DT_MO_Belton_64012-5108,DT,Outbound,DTR_SVC,Peak_2021,ST_3352_DT_MO_Belton_64012-5108,2369,Yes
ST_3355_DT_KY_Louisville_40229-2870,DT,Outbound,DTR_SVC,Peak_2021,ST_3355_DT_KY_Louisville_40229-2870,2518,Yes
ST_3356_DT_MO_St. Louis_63116,DT,Outbound,DTR_SVC,Peak_2021,ST_3356_DT_MO_St. Louis_63116,1755,Yes
ST_3357_DT_IL_Oak Park_60302-1003,DT,Outbound,DTR_SVC,Peak_2021,ST_3357_DT_IL_Oak Park_60302-1003,2492,Yes
ST_3359_DT_IL_Chicago_60625-2013,DT,Outbound,DTR_SVC,Peak_2021,ST_3359_DT_IL_Chicago_60625-2013,2084,Yes
ST_335_DT_VA_Marion_24354-4317,DT,Outbound,DTR_SVC,Peak_2021,ST_335_DT_VA_Marion_24354-4317,1683,Yes
ST_3360_DT_MO_Wentzville_63385,DT,Outbound,DTR_SVC,Peak_2021,ST_3360_DT_MO_Wentzville_63385,2110,Yes
ST_3361_DT_OH_Medina_44256,DT,Outbound,DTR_SVC,Peak_2021,ST_3361_DT_OH_Medina_44256,2226,Yes
ST_3363_DT_OK_Tulsa_74133-7359,DT,Outbound,DTR_SVC,Peak_2021,ST_3363_DT_OK_Tulsa_74133-7359,1943,Yes
ST_3364_DT_OH_Youngstown_44512-4806,DT,Outbound,DTR_SVC,Peak_2021,ST_3364_DT_OH_Youngstown_44512-4806,1981,Yes
ST_3367_DT_OH_Westerville_43081,DT,Outbound,DTR_SVC,Peak_2021,ST_3367_DT_OH_Westerville_43081,2050,Yes
ST_3374_DT_KS_Topeka_66614-5264,DT,Outbound,DTR_SVC,Peak_2021,ST_3374_DT_KS_Topeka_66614-5264,3610,Yes
ST_3375_DT_OH_Niles_44446,DT,Outbound,DTR_SVC,Peak_2021,ST_3375_DT_OH_Niles_44446,1931,Yes
ST_3378_DT_IA_Davenport_52807-3514,DT,Outbound,DTR_SVC,Peak_2021,ST_3378_DT_IA_Davenport_52807-3514,1800,Yes
ST_3379_DT_IL_Springfield_62704-6565,DT,Outbound,DTR_SVC,Peak_2021,ST_3379_DT_IL_Springfield_62704-6565,2441,Yes
ST_337_DT_SC_Union_29379-9674,DT,Outbound,DTR_SVC,Peak_2021,ST_337_DT_SC_Union_29379-9674,1713,Yes
ST_3380_DT_WV_Clarksburg_26301-5514,DT,Outbound,DTR_SVC,Peak_2021,ST_3380_DT_WV_Clarksburg_26301-5514,2421,Yes
ST_3382_DT_AL_Birmingham_35244-2026,DT,Outbound,DTR_SVC,Peak_2021,ST_3382_DT_AL_Birmingham_35244-2026,1064,Yes
ST_3383_DT_MO_Chesterfield_63005,DT,Outbound,DTR_SVC,Peak_2021,ST_3383_DT_MO_Chesterfield_63005,2196,Yes
ST_3384_DT_OH_Massillon_44647,DT,Outbound,DTR_SVC,Peak_2021,ST_3384_DT_OH_Massillon_44647,2115,Yes
ST_3385_DT_AL_Decatur_35603-3217,DT,Outbound,DTR_SVC,Peak_2021,ST_3385_DT_AL_Decatur_35603-3217,1226,Yes
ST_3388_DT_OH_Cincinnati_45211,DT,Outbound,DTR_SVC,Peak_2021,ST_3388_DT_OH_Cincinnati_45211,3578,Yes
ST_3389_DT_MO_Springfield_65807,DT,Outbound,DTR_SVC,Peak_2021,ST_3389_DT_MO_Springfield_65807,3005,Yes
ST_338_DT_FL_Cooper City_33328-3301,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_338_DT_FL_Cooper City_33328-3301,527,Yes
ST_338_DT_FL_Cooper City_33328-3301,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_338_DT_FL_Cooper City_33328-3301,1377,Yes
ST_3392_DT_PA_Washington_15301,DT,Outbound,DTR_SVC,Peak_2021,ST_3392_DT_PA_Washington_15301,1864,Yes
ST_3393_DT_OH_Reynoldsburg_43068,DT,Outbound,DTR_SVC,Peak_2021,ST_3393_DT_OH_Reynoldsburg_43068,2844,Yes
ST_3394_DT_OH_Toledo_43615-3377,DT,Outbound,DTR_SVC,Peak_2021,ST_3394_DT_OH_Toledo_43615-3377,2031,Yes
ST_3395_DT_OH_Lima_45804-3283,DT,Outbound,DTR_SVC,Peak_2021,ST_3395_DT_OH_Lima_45804-3283,1551,Yes
ST_3398_DT_GA_McDonough_30253-6574,DT,Outbound,DTR_SVC,Peak_2021,ST_3398_DT_GA_McDonough_30253-6574,2424,Yes
ST_3399_DT_TN_Jackson_38305-2166,DT,Outbound,DTR_SVC,Peak_2021,ST_3399_DT_TN_Jackson_38305-2166,1784,Yes
ST_33_DT_NC_Concord_28027-4417,DT,Outbound,DTR_SVC,Peak_2021,ST_33_DT_NC_Concord_28027-4417,2273,Yes
ST_3402_DT_GA_Buford_30519-8749,DT,Outbound,DTR_SVC,Peak_2021,ST_3402_DT_GA_Buford_30519-8749,1808,Yes
ST_3403_DT_GA_East Point_30344-5737,DT,Outbound,DTR_SVC,Peak_2021,ST_3403_DT_GA_East Point_30344-5737,3712,Yes
ST_3404_DT_IL_Pekin_61554-6235,DT,Outbound,DTR_SVC,Peak_2021,ST_3404_DT_IL_Pekin_61554-6235,2111,Yes
ST_3405_DT_OH_Parma_44134,DT,Outbound,DTR_SVC,Peak_2021,ST_3405_DT_OH_Parma_44134,2295,Yes
ST_3407_DT_IN_Indianapolis_46236-2834,DT,Outbound,DTR_SVC,Peak_2021,ST_3407_DT_IN_Indianapolis_46236-2834,2816,Yes
ST_3409_DT_IL_Mount Vernon_62864-6725,DT,Outbound,DTR_SVC,Peak_2021,ST_3409_DT_IL_Mount Vernon_62864-6725,2581,Yes
ST_340_DT_VA_Yorktown_23693-5606,DT,Outbound,DTR_SVC,Peak_2021,ST_340_DT_VA_Yorktown_23693-5606,1934,Yes
ST_3412_DT_IN_Anderson_46013-2631,DT,Outbound,DTR_SVC,Peak_2021,ST_3412_DT_IN_Anderson_46013-2631,3330,Yes
ST_3414_DT_IL_Matteson_60443-1636,DT,Outbound,DTR_SVC,Peak_2021,ST_3414_DT_IL_Matteson_60443-1636,2719,Yes
ST_341_DT_SC_North Augusta_29841-4022,DT,Outbound,DTR_SVC,Peak_2021,ST_341_DT_SC_North Augusta_29841-4022,2464,Yes
ST_3422_DT_OH_Austintown_44515,DT,Outbound,DTR_SVC,Peak_2021,ST_3422_DT_OH_Austintown_44515,2038,Yes
ST_3424_DT_AR_Fayetteville_72703-6186,DT,Outbound,DTR_SVC,Peak_2021,ST_3424_DT_AR_Fayetteville_72703-6186,2080,Yes
ST_3427_DT_KY_Owensboro_42301,DT,Outbound,DTR_SVC,Peak_2021,ST_3427_DT_KY_Owensboro_42301,2557,Yes
ST_3430_DT_IL_Joliet_60431-1065,DT,Outbound,DTR_SVC,Peak_2021,ST_3430_DT_IL_Joliet_60431-1065,3171,Yes
ST_3431_DT_PA_Carlisle_17013,DT,Outbound,DTR_SVC,Peak_2021,ST_3431_DT_PA_Carlisle_17013,2255,Yes
ST_34345_FD_CA_Fresno_93705,FD,Outbound,FDS_SVC,Peak_2021,ST_34345_FD_CA_Fresno_93705,1470,Yes
ST_3434_DT_IN_Noblesville_46060-3646,DT,Outbound,DTR_SVC,Peak_2021,ST_3434_DT_IN_Noblesville_46060-3646,2578,Yes
ST_3436_DT_OH_Dayton_45449-2804,DT,Outbound,DTR_SVC,Peak_2021,ST_3436_DT_OH_Dayton_45449-2804,2487,Yes
ST_3438_DT_WA_Spokane_99205-5000,DT,Outbound,DTR_SVC,Peak_2021,ST_3438_DT_WA_Spokane_99205-5000,3309,Yes
ST_3439_DT_AL_Chelsea_35043-8412,DT,Outbound,DTR_SVC,Peak_2021,ST_3439_DT_AL_Chelsea_35043-8412,1245,Yes
ST_343_DT_FL_Indian Harbour Beach_32937-4957,DT,Outbound,DTR_SVC,Peak_2021,ST_343_DT_FL_Indian Harbour Beach_32937-4957,1724,Yes
ST_3440_DT_CA_Upland_91786-6256,DT,Outbound,DTR_SVC,Peak_2021,ST_3440_DT_CA_Upland_91786-6256,2782,Yes
ST_3441_DT_IL_Taylorville_62568-2756,DT,Outbound,DTR_SVC,Peak_2021,ST_3441_DT_IL_Taylorville_62568-2756,1354,Yes
ST_3442_DT_CO_Montrose_81401-4775,DT,Outbound,DTR_SVC,Peak_2021,ST_3442_DT_CO_Montrose_81401-4775,2505,Yes
ST_3443_DT_AL_Wetumpka_36092-3312,DT,Outbound,DTR_SVC,Peak_2021,ST_3443_DT_AL_Wetumpka_36092-3312,2066,Yes
ST_3445_DT_GA_Swainsboro_30401-6134,DT,Outbound,DTR_SVC,Peak_2021,ST_3445_DT_GA_Swainsboro_30401-6134,2102,Yes
ST_3446_DT_KY_Alexandria_41001-1029,DT,Outbound,DTR_SVC,Peak_2021,ST_3446_DT_KY_Alexandria_41001-1029,2108,Yes
ST_3447_DT_CA_Elk Grove_95758-5928,DT,Outbound,DTR_SVC,Peak_2021,ST_3447_DT_CA_Elk Grove_95758-5928,4018,Yes
ST_3448_DT_VA_Chester_23831-2314,DT,Outbound,DTR_SVC,Peak_2021,ST_3448_DT_VA_Chester_23831-2314,3531,Yes
ST_3449_DT_OH_Lebanon_45036-8363,DT,Outbound,DTR_SVC,Peak_2021,ST_3449_DT_OH_Lebanon_45036-8363,1615,Yes
ST_344_DT_AL_Birmingham_35242-5381,DT,Outbound,DTR_SVC,Peak_2021,ST_344_DT_AL_Birmingham_35242-5381,2104,Yes
ST_3450_DT_WA_Kennewick_99336-6604,DT,Outbound,DTR_SVC,Peak_2021,ST_3450_DT_WA_Kennewick_99336-6604,2381,Yes
ST_3451_DT_IL_Bellwood_60104-1342,DT,Outbound,DTR_SVC,Peak_2021,ST_3451_DT_IL_Bellwood_60104-1342,1976,Yes
ST_3452_DT_KY_Corbin_40701-6191,DT,Outbound,DTR_SVC,Peak_2021,ST_3452_DT_KY_Corbin_40701-6191,2354,Yes
ST_3453_DT_MD_Elkton_21921,DT,Outbound,DTR_SVC,Peak_2021,ST_3453_DT_MD_Elkton_21921,2306,Yes
ST_3454_DT_CA_Berkeley_94704-2023,DT,Outbound,DTR_SVC,Peak_2021,ST_3454_DT_CA_Berkeley_94704-2023,2364,Yes
ST_3455_DT_CO_Evans_80620-1733,DT,Outbound,DTR_SVC,Peak_2021,ST_3455_DT_CO_Evans_80620-1733,2692,Yes
ST_3456_DT_MA_Allston_02134-1953,DT,Outbound,DTR_SVC,Peak_2021,ST_3456_DT_MA_Allston_02134-1953,3283,Yes
ST_3457_DT_CT_Rocky Hill_06067-1249,DT,Outbound,DTR_SVC,Peak_2021,ST_3457_DT_CT_Rocky Hill_06067-1249,1598,Yes
ST_3458_DT_TX_Fort Worth_76103-3264,DT,Outbound,DTR_SVC,Peak_2021,ST_3458_DT_TX_Fort Worth_76103-3264,2394,Yes
ST_3459_DT_MS_Waveland_39576-2557,DT,Outbound,DTR_SVC,Peak_2021,ST_3459_DT_MS_Waveland_39576-2557,2188,Yes
ST_345_DT_MS_Hattiesburg_39402-4404,DT,Outbound,DTR_SVC,Peak_2021,ST_345_DT_MS_Hattiesburg_39402-4404,2916,Yes
ST_3460_DT_WI_Ashwaubenon_54304-5704,DT,Outbound,DTR_SVC,Peak_2021,ST_3460_DT_WI_Ashwaubenon_54304-5704,2577,Yes
ST_3461_DT_CO_Colorado Springs_80905-2516,DT,Outbound,DTR_SVC,Peak_2021,ST_3461_DT_CO_Colorado Springs_80905-2516,3137,Yes
ST_3462_DT_MA_Brockton_02302-3343,DT,Outbound,DTR_SVC,Peak_2021,ST_3462_DT_MA_Brockton_02302-3343,2893,Yes
ST_3463_DT_LA_Farmerville_71241-3803,DT,Outbound,DTR_SVC,Peak_2021,ST_3463_DT_LA_Farmerville_71241-3803,1195,Yes
ST_3464_DT_TX_El Campo_77437-2614,DT,Outbound,DTR_SVC,Peak_2021,ST_3464_DT_TX_El Campo_77437-2614,1215,Yes
ST_3465_DT_AZ_Phoenix_85048-8888,DT,Outbound,DTR_SVC,Peak_2021,ST_3465_DT_AZ_Phoenix_85048-8888,1904,Yes
ST_3466_DT_NY_Central Islip_11722-4458,DT_Bulk_HV,Outbound,DTR_SVC,Peak_2021,ST_3466_DT_NY_Central Islip_11722-4458,904,Yes
ST_3466_DT_NY_Central Islip_11722-4458,DT_Bulk_Non-HV,Outbound,DTR_SVC,Peak_2021,ST_3466_DT_NY_Central Islip_11722-4458,1741,Yes
